№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
81755487-ЗЖ1,243411.700,Проволока (сталь),15814181-1 Приобретение квартиры с общей площадью от 70-84 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81755488-ЗЖ1,243411.700,Проволока (сталь),15814181-1 Приобретение квартиры с общей площадью от 70-84 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81755492-ЗЖ1,243411.700,Проволока (сталь),15814181-1 Приобретение квартиры с общей площадью от 70-84 кв.м.,Квартира,1,20 915 200.00,Закупка жилища,Закупка состоялась
81757907-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757914-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757926-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757933-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757938-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757945-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757951-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757960-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757971-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757975-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757978-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757987-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757993-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757995-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81757998-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758002-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758004-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758007-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758116-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758120-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758123-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758126-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758131-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758134-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758140-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758151-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758157-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758160-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758170-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758173-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758176-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758180-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758185-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758189-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758194-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758201-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758203-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758207-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758211-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758215-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758231-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758237-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758242-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758245-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758248-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758253-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758261-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758266-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758276-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758281-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758285-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758292-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758295-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758301-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758305-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758307-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758309-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758313-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758316-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758317-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758318-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758321-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758331-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758333-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758337-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758339-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758341-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758345-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758347-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758349-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758350-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758353-ЗЖ1,243411.700,Проволока (сталь),15815621-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
81758417-ЗЦП1,243411.700,Проволока (сталь),15820400-1 Устройство грунтовых дорог в мкр. Самал 6 квартал в г. Кандыагаш Мугалжарского района Актюбинская область,Работы по текущему ремонту автомобильной дороги,1,27 925 087.50,Запрос ценовых предложений,Закупка состоялась
81758581-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81758583-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81758584-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81758586-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81758588-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81758594-ЗЖ1,243411.700,Проволока (сталь),15814480-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Акдала Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759485-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759486-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759487-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759489-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759492-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759495-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759498-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759501-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759504-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759505-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759506-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759507-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759508-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759509-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759510-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759512-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759517-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81759520-ЗЖ1,243411.700,Проволока (сталь),15814485-1 Приобретение квартиры (дома) для социально уязвимых слоев населения в селе Баканас Балхашского района,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
81760456-ОИ2,243411.700,Проволока (сталь),15825440-1 Закуп медицинской техники,Система факоэмульсификационная,1,19 990 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81760743-ОИ2,243411.700,Проволока (сталь),15825440-1 Закуп медицинской техники,Микроскоп,1,19 990 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81760843-ОИ2,243411.700,Проволока (сталь),15825440-1 Закуп медицинской техники,Система мультифункциональная ультразвуковая,1,16 500 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81762559-ЗЖ1,243411.700,Проволока (сталь),15815540-1 Приобретение 2-х квартирного жилого дома в с.Каратобе Жарминского района области Абай,Здание,1,37 400 000.00,Закупка жилища,Закупка состоялась
81765610-ЗЦП2,243411.700,Проволока (сталь),"15837366-1 Блочно-модульный ""Ветеринарный пункт""",Здание мобильное,1,29 000 000.00,Запрос ценовых предложений,Закупка состоялась
81780830-КРБС1,243411.700,Проволока (сталь),"15828042-2 «Строительство 5-ти этажных жилых домов, расположенных в 23 квартале микрорайона ""Туран"" в городе Шымкент. 9 очередь №17, 18, 19, 20, 21, 22, 23, 24, 25 (без наружных инженерных сетей)»",Работы по возведению (строительству) жилых зданий/сооружений,1,5 367 939 117.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81781143-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81781170-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81781266-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81781915-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782402-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782417-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782441-ЗЖ1,243411.700,Проволока (сталь),15817654-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782471-ЗЖ1,243411.700,Проволока (сталь),15817807-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782658-ЗЖ1,243411.700,Проволока (сталь),15817807-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782683-ЗЖ1,243411.700,Проволока (сталь),15817807-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81782700-ЗЖ1,243411.700,Проволока (сталь),15817807-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81783400-КРБС1,243411.700,Проволока (сталь),"15828195-1 Услуги по осуществлению технического надзора на «Строительство 5-ти этажных жилых домов, расположенных в 23 квартале микрорайона ""Туран"" в городе Шымкент. 9 очередь №17, 18, 19, 20, 21, 22, 23, 24, 25 (без наружных инженерных сетей)»",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,81 592 675.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81785071-КРБС1,243411.700,Проволока (сталь),"15829309-1 Государственная закупка для КГУ ""Кармакшинский районный отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог""",Работы по строительству (сооружению) сетей/систем/объектов/станций газоснабжения/газораспределения,1,308 343 912.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81785600-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785611-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785616-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785621-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785628-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785631-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785646-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785650-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785657-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785663-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785671-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785690-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785696-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785713-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785726-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785730-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785736-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785743-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785747-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785753-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785759-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785767-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
81785775-ЗЖ1,243411.700,Проволока (сталь),15817927-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,28 800 000.00,Закупка жилища,Закупка состоялась
