№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
82123561-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123509-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123913-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123493-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82124074-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123902-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123934-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123549-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123990-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82123922-ЗЖ1,242040.803,Фланец,15839229-1 Приобретение квартиры (жилой дом) в Илийском районе Алматинской области,Квартира,1,29 200 000.00,Закупка жилища,Закупка состоялась
82125304-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125337-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125299-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82124791-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125418-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125204-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125315-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125181-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125403-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125019-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125375-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82124443-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125258-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125328-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125244-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82124764-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125395-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125256-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125192-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125200-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125386-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82124782-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125359-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82124773-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125274-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125368-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125239-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125232-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125009-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125349-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125250-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
82125264-ЗЖ1,242040.803,Фланец,15839205-1 Алматы облысы Іле ауданы халқының әлеуметтік осал топтары үшін тұрғын үй сатып алу,Квартира,1,26 250 000.00,Закупка жилища,Закупка состоялась
81663419-ЗЖ1,242040.803,Фланец,15839105-1 Приобретение жилого дома в Таскалинском районе п Атамекен ЗКО,Здание,1,15 000 000.00,Закупка жилища,Закупка состоялась
82118122-ЗЦП1,242040.803,Фланец,15838942-1 Работа по установке и демонтажу телекоммуникационное оборудование и аппаратуры,Работы по установке/монтажу/демонтажу телекоммуникационного оборудования и аппаратуры,1,27 172 100.00,Запрос ценовых предложений,Закупка состоялась
81817850-ЗЖ2,242040.803,Фланец,"15838897-1 Приобретение 3-х комнатных квартир для социально уязвимых слоев населения Каракиянского района, не менее 85 квадратных метров (село Жетыбай)",Квартира,1,17 136 000.00,Закупка жилища,Закупка состоялась
81804304-ОИ2,242040.803,Фланец,15838825-1 Модернизация АИС Платонус,Услуги по пользованию программными продуктами,1,20 350 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81831518-ОИ2,242040.803,Фланец,15838760-1 Приобретение служебных автомобилей,Автомобиль,1,15 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80265549-ЗЖ1,242040.803,Фланец,15838380-1 Приобретение арендного квартиры для социально-уязвимых слоев населения в селе Кайшакудук Казталовского района Западно-Казахстанской области,Здание,1,17 800 000.00,Закупка жилища,Закупка состоялась
80177214-ОК2,242040.803,Фланец,"15824415-2 Услуги финансового лизинга на приобретение специализированной техники для ГУ ""Актауский городской отдел жилищно-коммунального хозяйства""",Услуги по финансовому лизингу,1,1 339 008 000.00,Открытый конкурс,Закупка состоялась
80221663-ОК2,242040.803,Фланец,"15824307-2 Услуги финансового лизинга на приобретение специализированной техники для ГУ ""Актауский городской отдел жилищно-коммунального хозяйства""",Услуги по финансовому лизингу,1,276 867 800.00,Открытый конкурс,Закупка состоялась
80265556-ЗЖ1,242040.803,Фланец,15838300-1 Приобретение арендного квартиры для социально-уязвимых слоев населения в селе Беспишен Казталовского района Западно-Казахстанской области,Здание,1,17 800 000.00,Закупка жилища,Закупка состоялась
38975778-ОЛ-ОИ2,242040.803,Фланец,15838257-1 Услуги медицинские по протезированию (согласно технической спецификации),Услуги медицинские по протезированию (согласно технической спецификации),2,25 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80643201-ОИ4,242040.803,Фланец,15837510-1 Приобретении жилья в Казыгуртском районе,Здание,480,124 800 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80642758-ОИ4,242040.803,Фланец,15837510-1 Приобретении жилья в Казыгуртском районе,Здание,480,124 800 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80642650-ОИ4,242040.803,Фланец,15837510-1 Приобретении жилья в Казыгуртском районе,Здание,480,124 800 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80642636-ОИ4,242040.803,Фланец,15837510-1 Приобретении жилья в Казыгуртском районе,Здание,480,124 800 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81765610-ЗЦП2,242040.803,Фланец,"15837366-1 Блочно-модульный ""Ветеринарный пункт""",Здание мобильное,1,29 000 000.00,Запрос ценовых предложений,Закупка состоялась
82090194-ЗЖ1,242040.803,Фланец,"15837315-1 Приобретение квартиры в с.Кентубек, состоящей из не менее 3-х жилых комнат, общей площадью не менее 60 кв.м.",Квартира,1,15 863 000.00,Закупка жилища,Закупка состоялась
80796574-ОИ5,242040.803,Фланец,15836959-1 Животные для зоологического парка (ВНИМАТЕЛЬНО ОЗНАКОМИТСЯ С ТЕХНИЧЕСКОЙ СПЕЦИФИКАЦИЕЙ),Леопард,3,18 345 900.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77070419-ЗЦП2,242040.803,Фланец,15836762-1 Приобретение здания для ветеринарного пункта в селе Акшукур,Здание мобильное,1,29 656 000.00,Запрос ценовых предложений,Закупка состоялась
80949951-ОИ4,242040.803,Фланец,15836717-1 Приобретение бензина для автомобилей скорой помощи,Бензин для двигателей с искровым зажиганием,210000,42 562 800.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82057928-ЗЖ1,242040.803,Фланец,15836303-1 Приобретение 1 (одного) двухквартирного жилого дома в поселке Макат Макатского района,Здание,1,40 000 000.00,Закупка жилища,Закупка состоялась
82057945-ЗЖ1,242040.803,Фланец,15836250-1 Приобретение 1 (одного) двухквартирного жилого дома в поселке Макат Макатского района,Здание,1,40 000 000.00,Закупка жилища,Закупка состоялась
82057887-ЗЖ1,242040.803,Фланец,15836188-1 Приобретение 1 (одного) двухквартирного жилого дома в поселке Макат Макатского района,Здание,1,40 000 000.00,Закупка жилища,Закупка состоялась
79364490-ОИ4,242040.803,Фланец,15836170-1 Покупка Медицинский объект,Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82057901-ЗЖ1,242040.803,Фланец,15836131-1 Приобретение 1 (одного) двухквартирного жилого дома в поселке Макат Макатского района,Здание,1,40 000 000.00,Закупка жилища,Закупка состоялась
80278085-ОИ5,242040.803,Фланец,"15835963-1 услуги финансового лизинга на приобретение специализированной техники, согласно технической спецификации",Услуги по финансовому лизингу,1,142 893 584.50,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82057874-ЗЖ1,242040.803,Фланец,15835870-1 Приобретение 1 (одного) двухквартирного жилого дома в поселке Доссор Макатского района,Здание,1,40 000 000.00,Закупка жилища,Закупка состоялась
81683414-ЗЦП2,242040.803,Фланец,15835805-1 Приобретение нового служебного автомобиля класса С,Автомобиль,1,16 690 000.00,Запрос ценовых предложений,Закупка состоялась
80681409-ОИ6,242040.803,Фланец,"15835516-1 Услуги финансового лизинга на покупку трактора для КГУ ""Актюбинское учреждение по охране лесов и животного мира""",Услуги по финансовому лизингу,1,24 713 728.38,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80313943-ОИ4,242040.803,Фланец,15835515-1 услуги финансового лизинга по приобретению противопожарного автотранспорта,Услуги по финансовому лизингу,1,317 722 477.22,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79854486-ОИнеГЗ4,242040.803,Фланец,15835381-1 Услуга по аренде спец техники (КДМ),Услуги по аренде специальной техники с водителем,1,42 857 142.87,Из одного источника по несостоявшимся закупкам не ГЗ,Закупка состоялась
80753989-ОИнеГЗ4,242040.803,Фланец,15835381-1 Услуга по аренде спец техники (КДМ),Услуги по аренде специальной техники с водителем,1,42 857 142.86,Из одного источника по несостоявшимся закупкам не ГЗ,Закупка состоялась
80754031-ОИнеГЗ4,242040.803,Фланец,15835381-1 Услуга по аренде спец техники (КДМ),Услуги по аренде специальной техники с водителем,1,42 857 142.85,Из одного источника по несостоявшимся закупкам не ГЗ,Закупка состоялась
80085988-ОИ5,242040.803,Фланец,15835237-1 Услуги по финансовому лизингу,Услуги по финансовому лизингу,1,68 374 179.38,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80196780-ЗЖ7,242040.803,Фланец,15815074-1 Приобретение жилья в городе Алатау Алматинской области (согласно технической спецификации) для социально уязвимых слои населения,Здание,1,28 000 000.00,Закупка жилища,Закупка состоялась
82030879-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030878-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030873-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030877-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030885-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030876-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030875-ЗЖ1,242040.803,Фланец,"15834634-1 2 (двух) комнатная квартира, площадью 50 - 60 кв. метров",Квартира,1,22 800 000.00,Закупка жилища,Закупка состоялась
82030899-ЗЖ1,242040.803,Фланец,15834632-1 Жилой дом с площадью не менее 85 кв. метр,Здание,1,31 920 000.00,Закупка жилища,Закупка состоялась
82030902-ЗЖ1,242040.803,Фланец,15834632-1 Жилой дом с площадью не менее 85 кв. метр,Здание,1,31 920 000.00,Закупка жилища,Закупка состоялась
81622758-ОИ2,242040.803,Фланец,15834462-1 Приобретение автомобиля для учреждения в соответствии с техническим описанием/,Автомобиль,1,15 888 392.86,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82023176-ЗЖ1,242040.803,Фланец,"15834385-1 Приобретение квартиры в двухквартирном жилом доме в с.Ново- Одесское, Уланского района Восточно-Казахстанской области, с площадью каждой квартиры не менее 70 квадратных метров, с земельным участком и с подведённой необходимой инженерно-коммуникационной инфраструктуры (электроснабжение, водоснабжение, индивидуальные септики для водоотведения)",Здание,1,18 200 000.00,Закупка жилища,Закупка состоялась
81950876-КРБС1,242040.803,Фланец,"15834286-1 ««Реконструкция водопроводных и водозаборных сооружений (водоснабжение) станции Мынарал и Кумозек, Шыганак Мойынкумского района Жамбылской области» (ст.Мынарал)»","Работы по строительству объектов/систем/сетей водоснабжения, водопроводных сетей",1,1 349 756 234.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81950860-КРБС1,242040.803,Фланец,"15834271-1 Реконструкция водопроводных и водозаборных сооружений (водоснабжение) станции Мынарал и Кумозек, Шыганак Мойынкумского района Жамбылской области» (ст.Шыганак)","Работы по строительству объектов/систем/сетей водоснабжения, водопроводных сетей",1,2 200 123 656.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81951809-КРБС1,242040.803,Фланец,"15834239-1 Реконструкция водопроводных и водозаборных сооружений (водоснабжение) станции Мынарал и Кумозек, Шыганак Мойынкумского района Жамбылской области (Кумозек)","Работы по строительству объектов/систем/сетей водоснабжения, водопроводных сетей",1,395 540 308.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81951850-КРБС1,242040.803,Фланец,15834232-1 «Реконструкция систем водоснабжения в селе Бирлик Мойынкумского района Жамбылской области»,"Работы по строительству объектов/систем/сетей водоснабжения, водопроводных сетей",1,461 909 935.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81945492-КРБС1,242040.803,Фланец,"15834095-1 Услуги по техническому надзору «Реконструкция водопроводных и водозаборных сооружений (водоснабжение) станции Мынарал и Кумозек, Шыганак Мойынкумского района Жамбылской области» (ст.Шыганак)»",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,54 783 079.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
81945509-КРБС1,242040.803,Фланец,"15834014-1 Оказание инжиниринговых услуг (технический надзор) по объекту: «Реконструкция водопроводных и водозаборных сооружений (водоснабжение) станции Мынарал и Кумозек, Шыганак Мойынкумского района Жамбылской области» (ст.Мынарал)»",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,36 212 458.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
82007454-ЗЦП1,242040.803,Фланец,15833999-1 Услуги согласно технической спецификации,Услуги по аренде телевизионного оборудования,1,19 900 000.00,Запрос ценовых предложений,Закупка состоялась
81945540-КРБС1,242040.803,Фланец,"15833914-1 Оказание инжиниринговых услуг (технический надзор) по объекту: «Реконструкция водопроводной сети, село Биназар Мойынкумского района Жамбылской области»",Услуги по осуществлению технического надзора в сфере строительной деятельности,1,16 212 890.00,Конкурс с использованием рейтингово-балльной системы,Закупка состоялась
80880757-ОИ4,242040.803,Фланец,15833886-1 Услуги по финансовому лизингу (Сарысу),Услуги по финансовому лизингу,1,99 621 741.72,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81192770-ОК1,242040.803,Фланец,15786288-3 Услуги охраны объектов,Услуги охраны,1,90 000 000.00,Открытый конкурс,Закупка состоялась
78079043-ЗЦП2,242040.803,Фланец,15833681-1 Приобретение здания для ветеринарного пункта в городе Форт-Шевченко (Внимательно ознакомьтесь технической спецификации),Здание мобильное,1,29 000 000.00,Запрос ценовых предложений,Закупка состоялась
77343242-ЗЦП2,242040.803,Фланец,15833656-1 Приобретение здания для ветеринарного пункта в селе Таушык,Здание мобильное,1,29 656 000.00,Запрос ценовых предложений,Закупка состоялась
80864867-ОИ4,242040.803,Фланец,15833556-1 Услуги по сделкам в области лизингового кредитования,Услуги по финансовому лизингу,1,99 621 741.72,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82013347-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013001-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012926-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013245-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013028-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013399-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012962-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012880-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012824-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013384-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013301-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013366-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012936-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82013414-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012901-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
82012842-ЗЖ1,242040.803,Фланец,15833535-1 Приобретение дома в Талгарском районе Алматинской области,Здание,1,29 000 000.00,Закупка жилища,Закупка состоялась
80469739-ОИ6,242040.803,Фланец,15833508-1 Отдельно стоящее здание с прилегающей территорией,Здание,1,62 156 250.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82010700-ЗЖ1,242040.803,Фланец,15833442-1 Приобретение квартиры в селе Караул Абайского района,Квартира,1,16 524 000.00,Закупка жилища,Закупка состоялась
82011177-ЗЖ1,242040.803,Фланец,15833442-1 Приобретение квартиры в селе Караул Абайского района,Квартира,1,16 524 000.00,Закупка жилища,Закупка состоялась
82009745-ЗЖ1,242040.803,Фланец,15833442-1 Приобретение квартиры в селе Караул Абайского района,Квартира,1,16 335 000.00,Закупка жилища,Закупка состоялась
82009822-ЗЖ1,242040.803,Фланец,15833442-1 Приобретение квартиры в селе Караул Абайского района,Квартира,1,16 335 000.00,Закупка жилища,Закупка состоялась
82010625-ЗЖ1,242040.803,Фланец,15833442-1 Приобретение квартиры в селе Караул Абайского района,Квартира,1,16 524 000.00,Закупка жилища,Закупка состоялась
79663620-ОИ4,242040.803,Фланец,15833383-1 Услуги по финансовому лизингу,Услуги по финансовому лизингу,1,99 621 741.72,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77055706-ОИ4,242040.803,Фланец,15833136-1 Услуги финансового лизинга,Услуги по финансовому лизингу,1,99 621 741.72,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82002575-ЗЖ1,242040.803,Фланец,15833014-1 Закупка жилища согласно технической спецификаций,Квартира,1,20 400 000.00,Закупка жилища,Закупка состоялась
82002639-ЗЖ1,242040.803,Фланец,15833014-1 Закупка жилища согласно технической спецификаций,Квартира,1,20 400 000.00,Закупка жилища,Закупка состоялась
81195220-ЗЖ1,242040.803,Фланец,15833014-1 Закупка жилища согласно технической спецификаций,Квартира,1,15 600 000.00,Закупка жилища,Закупка состоялась
81187233-ЗЖ1,242040.803,Фланец,15833014-1 Закупка жилища согласно технической спецификаций,Квартира,1,20 400 000.00,Закупка жилища,Закупка состоялась
81978754-ЗЖ1,242040.803,Фланец,15832658-1 Приобретение квартиры на территории Мунайлинского района.,Квартира,1,16 960 000.00,Закупка жилища,Закупка состоялась
80886402-ОИ4,242040.803,Фланец,15832654-1 Услуги по финансовому лизингу,Услуги по финансовому лизингу,1,99 621 741.72,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876258-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,21 332 143.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876280-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 068 751.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876347-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 157 143.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876377-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 275 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876391-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 304 465.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876411-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 333 928.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80876418-ОИ4,242040.803,Фланец,"15832209-1 Приобретение 2-комнатных квартир для граждан, состоящих на учете нуждающихся в жилище",Квартира,1,22 333 928.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
