№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
81558476-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558470-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558478-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558468-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558481-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857584-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558434-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557865-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557824-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558436-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558437-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857582-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558430-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558432-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557861-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558425-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558427-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857579-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557822-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558447-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558440-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558443-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857571-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558485-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857565-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558492-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857565-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557838-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557867-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81558424-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
81557869-ОК2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15857556-1 Государственные закупка для Коммунальное государственное учреждение ""Отдел строительства, архитектуры и градостроительства Кармакшинского района""",Квартира,1,16 503 183.33,Открытый конкурс,Закупка состоялась
82533152-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82534114-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82533777-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 680 000.00,Закупка жилища,Закупка состоялась
82533282-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 710 000.00,Закупка жилища,Закупка состоялась
82539911-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 650 000.00,Закупка жилища,Закупка состоялась
82540872-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 980 000.00,Закупка жилища,Закупка состоялась
82540584-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 950 000.00,Закупка жилища,Закупка состоялась
82540167-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 740 000.00,Закупка жилища,Закупка состоялась
82540740-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 740 000.00,Закупка жилища,Закупка состоялась
82542092-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856910-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 530 000.00,Закупка жилища,Закупка состоялась
82533623-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82541344-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82540689-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856850-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 890 000.00,Закупка жилища,Закупка состоялась
82533841-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 830 000.00,Закупка жилища,Закупка состоялась
82540079-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 860 000.00,Закупка жилища,Закупка состоялась
82540055-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 860 000.00,Закупка жилища,Закупка состоялась
82542289-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856809-1 Приобретение квартир в городе Хромтау, Хромтауского района, Актюбинской области",Квартира,1,19 830 000.00,Закупка жилища,Закупка состоялась
79958107-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856648-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958091-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856585-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958089-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856530-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82488714-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488480-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488816-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488882-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82488366-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82489431-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15856461-1 Приобретение квартиры в селе Дон, Хромтауского района, Актюбинской области",Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
79958116-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856485-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958119-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856349-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82031073-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15841719-2 внутренние отделки и другие ремонтные работы,Работы малярные,1,19 558 806.00,Открытый конкурс,Закупка состоялась
82031060-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15841719-2 внутренние отделки и другие ремонтные работы,Работы малярные,1,30 740 535.00,Открытый конкурс,Закупка состоялась
79958065-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856310-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958079-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856267-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958061-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856161-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958052-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856090-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958074-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15856023-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958070-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15855961-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958085-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15855878-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958120-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15855793-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79958121-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15855488-1 Приобретение 7-ти этажного жилого дома в АДЦ города Туркестан»,Здание,1,814 263 567.60,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82192154-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,22 104 000.00,Открытый конкурс,Закупка состоялась
82189914-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,37 368 000.00,Открытый конкурс,Закупка состоялась
82189487-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,38 887 000.00,Открытый конкурс,Закупка состоялась
82190352-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,30 492 000.00,Открытый конкурс,Закупка состоялась
82189359-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,32 436 000.00,Открытый конкурс,Закупка состоялась
82189983-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,40 608 000.00,Открытый конкурс,Закупка состоялась
81844206-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844326-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,24 228 000.00,Открытый конкурс,Закупка состоялась
81844180-ОК1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062","15844333-2 Приобретение квартир для ГУ ""Отдел строительства города Караганды""",Квартира,1,20 376 000.00,Открытый конкурс,Закупка состоялась
80017598-ОИ6,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854512-1 Закупка услуги по сделкам в области лизингового кредитования,Услуги по финансовому лизингу,1,38 380 050.28,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80889800-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854516-1 Услуги для ГККП,Услуги по финансовому лизингу,1,446 628 417.68,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82222289-ОИ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854415-1 Приобретение нового одноквартирного дома в селе Федоровка,Квартира,1,20 808 086.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
81047321-ЗЖ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047297-ЗЖ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047324-ЗЖ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047316-ЗЖ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
81047313-ЗЖ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854145-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области (согласно технической спецификации),Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
82487616-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854032-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
82487481-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15854032-1 Приобретение жилого дома в селе Карауылкелды Байганинского района Актюбинской области,Здание,1,19 050 000.00,Закупка жилища,Закупка состоялась
80057894-ОИ7,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15853703-1 Услуги по сделкам в области лизингового кредитования,Услуги по финансовому лизингу,1,110 780 798.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82433600-ЗЦП1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15853672-1 Автоматизированная информационная система электронных библиотечных ресурсов,Услуги по подписке на информационные ленты,1,22 500 000.00,Запрос ценовых предложений,Закупка состоялась
82462275-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852854-1 Приобретение 2-х одна комнатных квартир с площадью не менее 30 кв метров в поселке Шашубай,Квартира,1,20 724 197.94,Закупка жилища,Закупка состоялась
82461874-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852851-1 Приобретение 2-х трехкомнатных квартир с площадью не менее 57 кв метров в поселке Шашубай,Квартира,1,38 730 468.20,Закупка жилища,Закупка состоялась
82462151-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852845-1 Приобретение 3-х четырехкомнатных квартир с площадью не менее 58 кв метров в поселке Шашубай,Квартира,1,59 828 381.28,Закупка жилища,Закупка состоялась
82461631-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852835-1 Приобретение трех трехкомнатных квартир с площадью не менее 50 кв метров в поселке Шашубай,Квартира,1,51 266 910.70,Закупка жилища,Закупка состоялась
82451586-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852524-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451853-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852520-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451883-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852511-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451874-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852491-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451565-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852469-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
82451568-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852459-1 Приобретение жилья в Алгинском районе Актюбинской области (согласно технической спецификации),Квартира,1,19 050 000.00,Закупка жилища,Закупка состоялась
81580989-ОИ3,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852268-1 Приобретение нежилого здания в с.Болашак Переметнинского с/о района Бәйтерек ЗКО/,Здание,1,23 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82445473-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15852198-1 Приобретение квартиры на территории Мунайлинского района,Квартира,1,16 960 000.00,Закупка жилища,Закупка состоялась
77021750-ЗЦП1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15851705-1 Приобретение здания для ветеринарного пункта в сельском округе Сайын Шапагатова,Здание мобильное,1,29 656 000.00,Запрос ценовых предложений,Закупка состоялась
82409990-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15850878-1 Приобретение служебной квартиры согласно технической спецификации.,Квартира,1,28 700 000.00,Закупка жилища,Закупка состоялась
75807130-ОИ2,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15850068-1 Приобретение медицинской техники,Аппарат,1,15 000 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80188803-ОИ5,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,110 747 120.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80189781-ОИ5,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,78 903 696.52,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80190707-ОИ5,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15849813-1 Услуги финансового лизинга на приобретение специализированной техники,Услуги по финансовому лизингу,1,145 756 600.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
82376627-ЗЖ1,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15849350-1 Приобретение жилых домов в с.Кордай Кордайского района Жамбылской области,Здание,1,17 055 900.00,Закупка жилища,Закупка состоялась
80326357-ОИ4,12.3.6,"Блок фундаментный из тяжелого бетона, марка ФБС -Т 236112.000.000062",15849042-1 услуга финансового лизинга,Услуги по финансовому лизингу,1,191 312 347.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
