№ лота,Код ТРУ,Наименование товара,Наименование объявления,Наименование и описание лота,Кол-во,"Сумма, тг.",Способ закупки,Статус
77323661-ЗЦП1,281314.900.000035,"Станция насосная для водоснабжения, мощность 0,75 кВт, напор максимальный 46 м, подача максимальная 4,8 м3/ч","13857685-1 автоматическая станция водоснабжения LEO EKJ-1202IA, клапан обратный",Станция насосная,1,65 625.00,Запрос ценовых предложений,Закупка не состоялась
76417214-ЗЦП2,281314.900.000035,"Станция насосная для водоснабжения, мощность 0,75 кВт, напор максимальный 46 м, подача максимальная 4,8 м3/ч","13726604-1 Приобретение гидроаккумулятора, станции насосной и клапана электромагнитного",Станция насосная,1,60 700.00,Запрос ценовых предложений,Закупка состоялась
76417214-ЗЦП1,281314.900.000035,"Станция насосная для водоснабжения, мощность 0,75 кВт, напор максимальный 46 м, подача максимальная 4,8 м3/ч","13621508-1 Приобретение гидроаккумулятора, станции насосной и электронасосного агрегата",Станция насосная,1,60 700.00,Запрос ценовых предложений,Закупка не состоялась
81456258-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15826987-1 Насос циркуляционный для Орлеу,Агрегат электронасосный,6,240 000.00,Запрос ценовых предложений,Закупка не состоялась
81456249-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15780074-1 Насос циркуляционный С-32/6-130,Агрегат электронасосный,8,168 000.00,Запрос ценовых предложений,Закупка не состоялась
77884673-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15779681-1 приобретение циркуляционный насос для отопления,Агрегат электронасосный,2,375 000.00,Запрос ценовых предложений,Закупка состоялась
80723210-ОИ3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15759693-1 Приобретение товаров (СГЭ),Агрегат электронасосный,2,12 134 901.78,Из одного источника по несостоявшимся закупкам,Закупка состоялась
77884673-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15750139-1 приобретение циркуляционный насос для отопления,Агрегат электронасосный,2,375 000.00,Запрос ценовых предложений,Закупка не состоялась
80723210-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15745993-1 Приобретение товаров (СГЭ),Агрегат электронасосный,2,12 134 901.78,Запрос ценовых предложений,Закупка не состоялась
75221961-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15740431-1 Комплектующие изделия и запчасти для филиала ""Комета""",Агрегат электронасосный,2,11 626 758.00,Запрос ценовых предложений,Отменен
80723210-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15724397-1 Приобретение товаров (СГЭ),Агрегат электронасосный,2,12 134 901.78,Запрос ценовых предложений,Закупка не состоялась
80309828-ОК3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15717841-1 Электро насосный агрегат,Агрегат электронасосный,4,87 053 571.44,Открытый конкурс,Закупка не состоялась
76980316-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15699843-1 Насос ЭЦВ-12-250-35 нро (37 кВт/ч),Агрегат электронасосный,1,1 000 000.00,Запрос ценовых предложений,Закупка не состоялась
76981640-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15687022-1 Агрегат насосный SEG 40.12.2.50 В для доукомплектации насосного оборудования GRUNDFOS,Агрегат электронасосный,1,1 015 350.00,Запрос ценовых предложений,Закупка состоялась
76980280-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15686581-1 Насос ЭЦВ-10-160-35 нро (22 кВт/ч),Агрегат электронасосный,1,900 000.00,Запрос ценовых предложений,Закупка состоялась
76981640-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15661447-1 Агрегат насосный SEG 40.12.2.50 В для доукомплектации насосного оборудования GRUNDFOS,Агрегат электронасосный,1,1 015 350.00,Запрос ценовых предложений,Закупка не состоялась
80309828-ОК2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15623898-1 Электро насосный агрегат,Агрегат электронасосный,4,87 053 571.44,Открытый конкурс,Закупка не состоялась
80309828-ОК1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15504467-2 Электро насосный агрегат,Агрегат электронасосный,4,87 053 571.44,Открытый конкурс,Закупка не состоялась
80502001-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15518320-1 Приобретение центробежного консольного насоса согласно тех спецификации для Жолболдинского сельского округа Актогайского района/,Агрегат электронасосный,1,300 000.00,Запрос ценовых предложений,Закупка состоялась
80309828-ОК1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15504467-1 Электро насосный агрегат,Агрегат электронасосный,4,87 053 571.44,Открытый конкурс,Изменена документация
80502001-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15493549-1 Приобретение центробежного консольного насоса согласно тех спецификации для Жолболдинского сельского округа Актогайского района,Агрегат электронасосный,1,300 000.00,Запрос ценовых предложений,Закупка не состоялась
80118189-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15488067-1 Приобретение насосного агрегата СД 450-22,5, в комплекте с электродвигателем",Агрегат электронасосный,1,6 895 450.00,Запрос ценовых предложений,Закупка состоялась
80418314-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15476855-1 насос центробежный тип СМ для сточномассных сред,Агрегат электронасосный,1,5 330 350.00,Запрос ценовых предложений,Закупка состоялась
80118189-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15469764-1 Приобретение насосного агрегата СД 450-22,5, в комплекте с электродвигателем",Агрегат электронасосный,1,6 895 450.00,Запрос ценовых предложений,Закупка не состоялась
80331373-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15462637-1 Агрегат насосный SEG 40.12.2.50 В для доукомплектации насосного оборудования GRUNDFOS,Агрегат электронасосный,1,1 015 350.00,Запрос ценовых предложений,Закупка состоялась
80418314-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15459430-1 насос центробежный тип СМ для сточномассных сред,Агрегат электронасосный,1,5 330 350.00,Запрос ценовых предложений,Отменен
80331373-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15446300-1 агрегат насосный SEG 40.12.2.50 В для доукомплектации насосного оборудования GRUNDFOS,Агрегат электронасосный,1,1 015 350.00,Запрос ценовых предложений,Закупка не состоялась
80418314-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15442782-1 насос центробежный тип СМ для сточномассных сред,Агрегат электронасосный,1,5 330 350.00,Запрос ценовых предложений,Закупка не состоялась
80118189-ЗЦП6,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15430313-1 Приобретение насосного агрегата ФГ 450, в комплекте с электродвигателем (1 комплект)",Агрегат электронасосный,1,2 678 571.43,Запрос ценовых предложений,Закупка не состоялась
80118189-ЗЦП5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15406689-1 Приобретение насосного агрегата ФГ 450, в комплекте с электродвигателем (1 комплект)",Агрегат электронасосный,1,2 678 571.43,Запрос ценовых предложений,Закупка не состоялась
80138599-ОИ5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15405833-1 Приобретение насосного агрегата в комплекте с электродвигателем (5 комплектов) для КНС г. Серебрянск,Агрегат электронасосный,5,9 964 933.05,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80142638-ОИ5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15405782-1 Приобретение насосного агрегата в комплекте с электродвигателем (2 комплекта),Агрегат электронасосный,2,1 250 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80118189-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15389553-1 Приобретение насосного агрегата ФГ 450, в комплекте с электродвигателем (1 комплект)",Агрегат электронасосный,1,2 678 571.43,Запрос ценовых предложений,Закупка не состоялась
80142638-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15389459-1 Приобретение насосного агрегата в комплекте с электродвигателем (2 комплекта),Агрегат электронасосный,2,1 250 000.00,Запрос ценовых предложений,Закупка не состоялась
80138599-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15389359-1 Приобретение насосного агрегата в комплекте с электродвигателем (5 комплектов) для КНС г. Серебрянск,Агрегат электронасосный,5,9 964 933.05,Запрос ценовых предложений,Закупка не состоялась
80138939-ОИ4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15378312-1 Приобретение насосного агрегата в комплекте с электродвигателем (1 комплект) для КНС №3 г. Серебярнск,Агрегат электронасосный,1,3 125 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80116288-ОИ4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15378270-1 Приобретение насосного агрегата в комплекте с электродвигателем (2 комплекта) для КНС №7 г. Серебрянск,Агрегат электронасосный,2,4 783 169.66,Из одного источника по несостоявшимся закупкам,Закупка состоялась
80138599-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15361949-1 Приобретение насосного агрегата в комплекте с электродвигателем (5 комплектов) для КНС г. Серебрянск,Агрегат электронасосный,5,9 964 933.05,Запрос ценовых предложений,Закупка не состоялась
80138939-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15361907-1 Приобретение насосного агрегата в комплекте с электродвигателем (1 комплект) для КНС №3 г. Серебярнск,Агрегат электронасосный,1,3 125 000.00,Запрос ценовых предложений,Закупка не состоялась
80116288-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15361847-1 Приобретение насосного агрегата в комплекте с электродвигателем (2 комплекта) для КНС №7 г. Серебрянск,Агрегат электронасосный,2,4 783 169.66,Запрос ценовых предложений,Закупка не состоялась
80142638-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15361800-1 Приобретение насосного агрегата в комплекте с электродвигателем (2 комплекта),Агрегат электронасосный,2,1 250 000.00,Запрос ценовых предложений,Закупка не состоялась
80118189-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15361680-1 Приобретение насосного агрегата ФГ 450, в комплекте с электродвигателем (1 комплект)",Агрегат электронасосный,1,2 678 571.43,Запрос ценовых предложений,Закупка не состоялась
80169366-ОИ2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15343471-1 Приобретение насоса центробежного консольный,Агрегат электронасосный,1,698 900.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
79886825-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15331197-1 Глубинный насос ЭЦВ 10-65-65 (согласно технической спецификации), ПК Сабынды",Агрегат электронасосный,2,2 001 200.00,Запрос ценовых предложений,Закупка состоялась
80169366-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15325691-1 Приобретение насоса центробежного консольный,Агрегат электронасосный,1,698 900.00,Запрос ценовых предложений,Закупка не состоялась
37856711-ОЛ-ОИ2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15318887-1 Приобретение насосных агрегатов в комплекте с электродвигателем для КНС г. Серебрянск,Приобретение насосных агрегатов в комплекте с электродвигателем для КНС г. Серебрянск,5,21 801 674.14,Из одного источника по несостоявшимся закупкам,Отменен
79886825-ОИ2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15316201-1 Глубинный насос ЭЦВ 10-65-65 (согласно технической спецификации) , ПК Сабынды",Агрегат электронасосный,2,2 001 200.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
37856711-ОЛ-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15302904-1 Приобретение насосных агрегатов в комплекте с электродвигателем для КНС г. Серебрянск,Приобретение насосных агрегатов в комплекте с электродвигателем для КНС г. Серебрянск,5,21 801 674.14,Запрос ценовых предложений,Закупка не состоялась
80118417-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15302772-1 Приобретение насосного агрегата в комплекте с электродвигателем для котельной г.Серебрянск,Агрегат электронасосный,1,3 188 776.79,Запрос ценовых предложений,Закупка состоялась
79886825-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15302115-1 Глубинный насос ЭЦВ 10-65-65 (согласно технической спецификации) , ПК Сабынды",Агрегат электронасосный,2,2 001 200.00,Запрос ценовых предложений,Закупка не состоялась
79832500-ЗЦП5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15276269-1 Приобретение товаров (ВОС),Агрегат электронасосный,2,542 885.72,Запрос ценовых предложений,Закупка состоялась
79832500-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15253205-1 Приобретение товаров (ВОС),Агрегат электронасосный,2,542 885.72,Запрос ценовых предложений,Закупка не состоялась
80028557-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15248998-1 Центробежный (консольно-моноблочный) насос 15 кВт,Агрегат электронасосный,2,4 077 502.00,Запрос ценовых предложений,Закупка состоялась
80028534-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15248934-1 Центробежный (консольно-моноблочный) насос 30 кВт,Агрегат электронасосный,2,5 628 544.00,Запрос ценовых предложений,Закупка состоялась
79921986-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15236589-1 Насосы Э Ц В,Агрегат электронасосный,1,1 200 000.00,Запрос ценовых предложений,Закупка состоялась
79832500-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15228865-1 Приобретение товаров (ВОС),Агрегат электронасосный,2,542 885.72,Запрос ценовых предложений,Закупка не состоялась
73299597-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15228259-1 Горизонтальный центробежный насос со шкафом управления ЧРП(частотно регулируемый привод),Агрегат электронасосный,1,7 620 071.43,Запрос ценовых предложений,Закупка состоялась
73299597-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15214779-1 Горизонтальный центробежный насос со шкафом управления ЧРП(частотно регулируемый привод),Агрегат электронасосный,1,7 620 071.43,Запрос ценовых предложений,Закупка не состоялась
79921986-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15211394-1 Насосы Э Ц В,Агрегат электронасосный,1,1 200 000.00,Запрос ценовых предложений,Закупка не состоялась
79832500-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15210056-1 Приобретение товаров (ВОС),Агрегат электронасосный,2,542 885.72,Запрос ценовых предложений,Закупка не состоялась
79799287-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15200214-1 Насос, Плита перекрытия, трубы, замок, Контактор, щит металлический, кран шаровый, Средство дезинфицирующее,",Агрегат электронасосный,1,553 400.00,Запрос ценовых предложений,Закупка состоялась
79881519-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15180085-1 Насос Консольный К 80-50-200 15 кВт,Агрегат электронасосный,1,1 600 000.00,Запрос ценовых предложений,Закупка не состоялась
79877521-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15179972-1 Насос консольный К 100-65-200 30 кВт,Агрегат электронасосный,1,2 200 000.00,Запрос ценовых предложений,Отменен
79877496-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15179930-1 Агрегат Д 320-50 с дв. 75,0 кВт",Агрегат электронасосный,1,3 500 000.00,Запрос ценовых предложений,Отменен
79832500-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15177415-1 Приобретение товаров (ВОС),Агрегат электронасосный,2,542 885.72,Запрос ценовых предложений,Закупка не состоялась
74883287-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15177082-1 Глубиный насос ЭЦВ 10-65-150 нрк (АХЧ),Агрегат электронасосный,1,1 563 000.00,Запрос ценовых предложений,Закупка состоялась
79799287-ОИ3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15169854-1 Насос, Плита перекрытия, трубы, Контактор, щит металлический, кран шаровый, Средство дезинфицирующее",Агрегат электронасосный,1,553 400.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
74883287-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15169677-1 Глубиный насос ЭЦВ 10-65-150 нрк (АХЧ),Агрегат электронасосный,1,1 563 000.00,Запрос ценовых предложений,Отменен
73303458-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15160554-1 Центробежный консольный насос с соединительной муфтой,Агрегат электронасосный,1,5 800 000.00,Запрос ценовых предложений,Закупка состоялась
73303352-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15160487-1 Доукомплектация запасных частей к насосу,Агрегат электронасосный,1,897 482.14,Запрос ценовых предложений,Закупка состоялась
79799287-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15157403-1 Насос, Плита перекрытия, трубы, Контактор, щит металлический, кран шаровый, Средство дезинфицирующее",Агрегат электронасосный,1,553 400.00,Запрос ценовых предложений,Закупка не состоялась
74883287-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15154659-1 Глубиный насос ЭЦВ 10-65-150 нрк (АХЧ),Агрегат электронасосный,1,1 563 000.00,Запрос ценовых предложений,Закупка не состоялась
73303458-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15147355-1 Центробежный консольный насос с соединительной муфтой,Агрегат электронасосный,1,5 800 000.00,Запрос ценовых предложений,Закупка не состоялась
73303352-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15147359-1 Доукомплектация запасных частей к насосу,Агрегат электронасосный,1,897 482.14,Запрос ценовых предложений,Закупка не состоялась
79731957-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15143001-1 товары и материалы для котельной п. Саяк,Агрегат электронасосный,1,4 850 000.00,Запрос ценовых предложений,Закупка состоялась
79799287-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс","15139762-1 Насос, Плита перекрытия, трубы, замок, Контактор, щит металлический, кран шаровый, Средство дезинфицирующее, Костюм ОЗК (Примечание: выплата аванса производится поставщикам находящихся в реестре отечественных производителей товаров, работ и услуг).",Агрегат электронасосный,1,553 400.00,Запрос ценовых предложений,Закупка не состоялась
72916597-ОИ3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15138088-1 Насосы поливочные и погружные,Агрегат электронасосный,1,240 000.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
73459849-ОК3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15127663-1 Погружной канализационный насосный агрегат со шкафом управления,Агрегат электронасосный,4,541 750 075.00,Открытый конкурс,Закупка состоялась
72916597-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15124795-1 Насосы поливочные и погружные,Агрегат электронасосный,1,240 000.00,Запрос ценовых предложений,Закупка не состоялась
79731957-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15120065-1 товары и материалы для котельной п. Саяк,Агрегат электронасосный,1,4 850 000.00,Запрос ценовых предложений,Закупка не состоялась
72916597-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15106662-1 Насосы поливочные и погружные,Агрегат электронасосный,1,240 000.00,Запрос ценовых предложений,Закупка не состоялась
78832830-ЗЦП8,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15061653-1 Приобретение материалов ВОС,Агрегат электронасосный,4,1 339 285.68,Запрос ценовых предложений,Закупка состоялась
73304851-ОК7,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15044048-1 Центробежный насосный агрегат,Агрегат электронасосный,1,30 982 000.00,Открытый конкурс,Закупка состоялась
73304851-ОК6,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15021611-1 Центробежный насосный агрегат,Агрегат электронасосный,1,30 982 000.00,Открытый конкурс,Закупка не состоялась
78832830-ОИ7,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15021299-1 Приобретение материалов ВОС,Агрегат электронасосный,4,1 339 285.68,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
73340803-ОИ5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15019710-1 Насос К 20/30. ГОСТ 22247-96,Агрегат электронасосный,2,362 500.00,Из одного источника по несостоявшимся закупкам,Закупка состоялась
73340803-ЗЦП4,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15003670-1 Насос К 20/30. ГОСТ 22247-96,Агрегат электронасосный,2,362 500.00,Запрос ценовых предложений,Закупка не состоялась
78832830-ЗЦП6,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",15000910-1 Приобретение материалов ВОС,Агрегат электронасосный,4,1 339 285.68,Запрос ценовых предложений,Закупка не состоялась
79427977-ЗЦП3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14997241-1 Приобретение агрегат электронасосный,Агрегат электронасосный,1,473 000.00,Запрос ценовых предложений,Закупка не состоялась
73340803-ОИ3,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14986335-1 приобретение насоса для нужд предприятия,Агрегат электронасосный,2,362 500.00,Из одного источника по несостоявшимся закупкам,Закупка не состоялась
79242329-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14985370-1 Насос ЭЦВ-6-10-50 нро (3 кВт/ч),Агрегат электронасосный,1,375 000.00,Запрос ценовых предложений,Закупка состоялась
79427977-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14981469-1 Приобретение агрегат электронасосный,Агрегат электронасосный,1,473 000.00,Запрос ценовых предложений,Закупка не состоялась
73340803-ЗЦП2,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14969053-1 приобретение насоса для нужд предприятия,Агрегат электронасосный,2,362 500.00,Запрос ценовых предложений,Закупка не состоялась
73304851-ОК5,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14960816-1 Центробежный насосный агрегат,Агрегат электронасосный,1,30 982 000.00,Открытый конкурс,Закупка не состоялась
79427977-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14960517-1 Приобретение агрегата электронасосного,Агрегат электронасосный,1,473 000.00,Запрос ценовых предложений,Закупка не состоялась
79242329-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14949247-1 Насос ЭЦВ-6-10-50 нро (3 кВт/ч),Агрегат электронасосный,1,375 000.00,Запрос ценовых предложений,Закупка не состоялась
73340803-ЗЦП1,281314.130.000003,"Агрегат электронасосный центробежный, для городских/производственных сточных масс",14941660-1 приобретение насоса для нужд предприятия,Агрегат электронасосный,2,362 500.00,Запрос ценовых предложений,Закупка не состоялась
